Unnamed: 0,date,firm,Ticker,Research Development,Income Before Tax,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Interest Expense,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Net Income From Continuing Ops,Net Income Applicable To Common Shares,_dt,return,is_hole,lower_bound,upper_bound
1372,9/30/2023,Nvidia,NVDA,,1996764178.0,1493307118.0,372152810.3,3225798052.0,1406987578.0,1725142651.0,-46102337.72,3038929.431,5274590355.0,2493482886.0,1826307670.0,2712167.721,1825488074.0,1487070216.0,2023-09-30,1.2936916752513856,False,,
1372,12/31/2023,Nvidia,NVDA,,1461168709.0,1678054941.0,557000411.7,3001963704.0,1681611359.0,1230371437.0,-46538826.17,3038929.431,5838992977.0,3788151845.0,2073942321.0,-51532647.23,2100192246.0,1520040477.0,2023-12-31,0.792461291635473,False,,
1372,3/31/2024,Nvidia,NVDA,,2194607254.0,1748612166.0,527100510.6,3275170961.0,1761138852.0,1734550857.0,-39143795.61,3038929.431,5176620230.0,3088943244.0,1772125368.0,-43492196.25,2064707052.0,1806452789.0,2024-03-31,1.0602884877738463,False,,
1372,6/30/2024,Nvidia,NVDA,,1504909115.0,1610346062.0,606964880.3,3095074304.0,1767125482.0,1838224884.0,-54743779.13,3038929.431,5533164237.0,4844747748.0,1803919084.0,-59591737.04,1871870462.0,2286713939.0,2024-06-30,0.6388514872167912,False,,
1372,9/30/2024,Nvidia,NVDA,,1532936025.0,1385841134.0,579310580.4,3809401798.0,1478387876.0,1654763575.0,-62208071.06,7190718.696,5101261291.0,4113822560.0,2295665925.0,-46792629.87,2064128447.0,1926902276.0,2024-09-30,0.9260005122826688,False,,
1372,12/31/2024,Nvidia,NVDA,,1409183739.0,1970682088.0,580288533.1,4370486431.0,1801298336.0,2192639583.0,-66776885.49,5254235.648,3747412238.0,3433653235.0,1987815647.0,-44740639.34,1919742750.0,2310703505.0,2024-12-31,1.2728386158656466,False,,
1372,3/31/2025,Nvidia,NVDA,,1662399902.0,2005911153.0,572678936.9,3582160577.0,1954491318.0,1643426194.0,-44599248.09,5254235.648,5458998492.0,3434979376.0,2663593589.0,-75335558.94,1809294251.0,2004098643.0,2025-03-31,1.0428477684693964,False,,
1372,6/30/2025,Nvidia,NVDA,,1609395694.0,1694292735.0,478173740.0,3172152940.0,2170943796.0,1242171852.0,-50789677.9,5254235.648,6096069997.0,3394012463.0,1438349511.0,-48198968.14,1380184505.0,1936285281.0,2025-06-30,0.934632083582894,False,,
1372,9/30/2025,Nvidia,NVDA,,2032119040.0,1396678017.0,560120480.6,3065871891.0,1657992519.0,2250886250.0,-55946814.22,53813590.17,6750322123.0,3433309001.0,2024556538.0,-57437273.16,1691738951.0,1854365885.0,2025-09-30,0.8929787240551379,False,,
1372,12/31/2025,Nvidia,NVDA,,1738571750.0,1787565256.0,464797835.4,2944248322.0,1640811778.0,1773529881.0,-42595287.55,12310533.64,5675045142.0,3101515491.0,2194768249.0,-54814465.97,1632935834.0,1704481529.0,2025-12-31,0.9492934439771916,False,,
1379,9/30/2020,NVR,NVR,,321457000.0,256466000.0,105741000.0,433707000.0,327966000.0,327966000.0,-11309000.0,64991000.0,1994222000.0,1666256000.0,1560515000.0,-6509000.0,256466000.0,256466000.0,2020-09-30,0.2602883350457552,False,,
1378,12/31/2020,NVR,NVR,,385370000.0,305004000.0,112398000.0,503637000.0,391239000.0,391239000.0,-12769000.0,80366000.0,2353606000.0,1962367000.0,1849969000.0,-5869000.0,305004000.0,305004000.0,2020-12-31,0.2566477116665741,False,,
1377,3/31/2021,NVR,NVR,,312006000.0,248762000.0,121419000.0,446431000.0,325012000.0,325012000.0,-13006000.0,63244000.0,2045064000.0,1720052000.0,1598633000.0,-13006000.0,248762000.0,248762000.0,2021-03-31,0.2595450602656198,False,,
1376,6/30/2021,NVR,NVR,,417465000.0,321295000.0,113406000.0,536521000.0,423115000.0,423115000.0,-12850000.0,96170000.0,2287439000.0,1864324000.0,1750918000.0,-5650000.0,321295000.0,321295000.0,2021-06-30,,True,0.1854723792537418,0.4154314447732499
1376,9/30/2021,NVR,NVR,,325551850.0,234740482.8,120916214.2,540969306.0,288582982.9,373992447.9,-12325874.6,68936219.95,2053179721.0,2084451694.0,2223753635.0,-4184780.667,304207747.8,331168889.9,2021-09-30,0.259525949945089,False,,
1376,12/31/2021,NVR,NVR,,379292895.3,252474279.6,119299942.3,380216091.6,320174079.2,410959979.5,-13154342.09,63745489.7,1972986171.0,1465747438.0,1757508348.0,-6831479.934,270569323.4,298310611.5,2021-12-31,,True,0.1854723792537418,0.4154314447732499
1376,3/31/2022,NVR,NVR,,371608593.5,230872216.6,93409003.29,470107122.9,394721507.6,323556924.8,-13826174.62,74218889.05,2206353882.0,1778462397.0,1771334250.0,-7569697.338,344496640.2,268112219.0,2022-03-31,0.264333462260996,False,,
1376,6/30/2022,NVR,NVR,,442510877.9,189085098.9,84213120.78,469122378.4,413592892.4,372195695.8,-13016432.41,75787527.44,2159413095.0,2319756954.0,1545461470.0,-4247904.888,249564205.6,268351970.7,2022-06-30,0.2022291074895081,False,,
1376,9/30/2022,NVR,NVR,,301943583.4,316645334.1,133441492.5,462641649.6,389021456.9,366496384.7,-11667894.13,85570912.1,1794932030.0,1508285554.0,1536363589.0,-6859355.416,289578462.7,281218577.6,2022-09-30,0.3067334619582255,False,,
1376,12/31/2022,NVR,NVR,,342799305.9,277618770.3,116660606.4,420391670.1,245424737.3,310749765.8,-10679762.01,44448809.68,2534728611.0,1639720472.0,1888681352.0,-7744394.2,175165347.8,244579752.9,2022-12-31,0.256380082629108,False,,
1376,3/31/2023,NVR,NVR,,346421132.0,297033575.2,88962831.08,501911998.8,361083520.3,326311737.0,-12585038.49,73654273.85,2337409466.0,1846185296.0,1701249003.0,-3176586.192,198817080.7,225868492.7,2023-03-31,0.2718643680498688,False,,
1376,6/30/2023,NVR,NVR,,411197800.8,218986722.4,128086043.3,497802783.6,289079496.7,413027546.2,-10526035.87,73019249.67,2134127630.0,2141001233.0,1248087742.0,-5130660.595,220025002.9,305181922.2,2023-06-30,0.2325093399887827,False,,
1376,9/30/2023,NVR,NVR,,346566677.0,279299832.7,140786014.2,363463755.5,398371912.9,355761983.4,-12617448.46,82036620.17,2428715333.0,1959665137.0,1456109529.0,-5248057.516,312774067.0,301923291.4,2023-09-30,0.1854723792537418,False,,
1376,12/31/2023,NVR,NVR,,386919128.2,284808505.2,93226223.59,446199451.6,334432658.1,361175470.3,-13573787.62,92370285.91,2314251477.0,1776669311.0,1745994285.0,-5541384.071,372145019.1,299780728.9,2023-12-31,0.2511437828285874,False,,
1376,3/31/2024,NVR,NVR,,332143844.0,237659283.8,116795692.9,621303013.5,351271236.7,309311902.4,-10900181.15,74005491.84,1636455585.0,1848585555.0,1961520957.0,-9386924.798,311002991.6,228056016.2,2024-03-31,0.3360964342816148,False,,
1376,6/30/2024,NVR,NVR,,342636883.9,260791279.3,131729571.8,546170039.0,286582217.2,252239839.1,-15718883.24,77317921.35,1424689077.0,1619067585.0,1908515463.0,-5276999.029,209287820.8,289079229.7,2024-06-30,0.3373361582061443,False,,
1376,9/30/2024,NVR,NVR,,302650573.6,253539675.6,103212803.2,442642534.2,354952954.8,319848155.1,-14149075.6,82409151.2,2167690841.0,1498999459.0,1700232887.0,-8453128.066,285550959.9,304323557.8,2024-09-30,0.2952919906290639,False,,
1376,12/31/2024,NVR,NVR,,396186581.1,298507715.3,94575982.6,434720651.1,421067758.0,342635739.6,-12975967.73,80065845.75,2656207860.0,1771732158.0,1576762287.0,-3303005.835,363547115.7,282310935.5,2024-12-31,0.2453647686740243,False,,
1376,3/31/2025,NVR,NVR,,354429998.5,318948338.0,120317724.7,477056174.9,399400286.7,324706504.6,-10670010.67,79912895.67,2313587895.0,1763223965.0,1518715603.0,-8877656.712,206501020.6,210305371.7,2025-03-31,0.2705590352499547,False,,
1376,6/30/2025,NVR,NVR,,418242974.4,253050594.9,92418986.03,468585560.3,308332907.5,338418464.9,-11742194.23,69088644.07,2059559416.0,1786709123.0,1323476834.0,-5748695.621,340793683.0,265303883.8,2025-06-30,0.2622618053873339,False,,
1376,9/30/2025,NVR,NVR,,358630332.0,245494003.1,100682772.8,545116579.6,368281560.7,395345749.0,-12296205.68,70969208.83,2560352051.0,1312169761.0,1471702976.0,-6767423.83,282644271.5,268185159.8,2025-09-30,0.4154314447732499,False,,
1376,12/31/2025,NVR,NVR,,364502937.1,338397886.1,93409058.57,583603826.4,347856398.0,370046260.4,-12762979.77,75719477.92,2557154804.0,1483417637.0,1494271959.0,-5233872.191,246979862.9,202034163.9,2025-12-31,0.3934184223266047,False,,
1315,9/30/2020,Newell Brands,NWL,144000000.0,283000000.0,304000000.0,545000000.0,914000000.0,369000000.0,369000000.0,-71000000.0,-21000000.0,2699000000.0,2330000000.0,1785000000.0,-86000000.0,304000000.0,304000000.0,2020-09-30,0.392274678111588,False,,
1314,12/31/2020,Newell Brands,NWL,144000000.0,101000000.0,127000000.0,496000000.0,888000000.0,248000000.0,248000000.0,-69000000.0,-26000000.0,2689000000.0,2441000000.0,1801000000.0,-147000000.0,127000000.0,127000000.0,2020-12-31,,True,0.2645403821644122,0.4858851811568873
1313,3/31/2021,Newell Brands,NWL,,126000000.0,89000000.0,533000000.0,731000000.0,198000000.0,198000000.0,-67000000.0,37000000.0,2288000000.0,2090000000.0,1557000000.0,-72000000.0,89000000.0,89000000.0,2021-03-31,0.3497607655502392,False,,
1312,6/30/2021,Newell Brands,NWL,,243000000.0,197000000.0,570000000.0,882000000.0,312000000.0,312000000.0,-65000000.0,46000000.0,2709000000.0,2397000000.0,1827000000.0,-69000000.0,197000000.0,197000000.0,2021-06-30,0.3679599499374217,False,,
1312,9/30/2021,Newell Brands,NWL,,209237153.4,130471850.3,610131556.3,825457730.3,327909897.5,290690202.2,-75122091.11,-12030784.0,2599988241.0,2383273421.0,1620486586.0,-99393435.25,152641508.2,224829635.9,2021-09-30,0.3463546075018305,False,,
1312,12/31/2021,Newell Brands,NWL,,193996717.1,135528488.4,550840139.3,968559844.8,241089583.6,269187752.7,-69500988.24,1432394.036,2195718254.0,2597947242.0,1226608365.0,-89399835.18,132289339.4,139136762.6,2021-12-31,0.3728173648570189,False,,
1312,3/31/2022,Newell Brands,NWL,,240403319.8,149363950.3,625154593.3,902723924.7,298800782.8,267574648.0,-60623956.54,-2070918.476,2514190675.0,2179113094.0,1511762047.0,-79336556.27,197488687.2,148167095.2,2022-03-31,0.4142620808371867,False,,
1312,6/30/2022,Newell Brands,NWL,,153911175.0,241733664.5,507480543.1,982070703.5,280197836.8,325187842.9,-68526492.63,7205786.043,2670703835.0,2273072786.0,1809674177.0,-91148854.79,182267442.4,272937816.6,2022-06-30,0.4320454274709706,False,,
1312,9/30/2022,Newell Brands,NWL,,148706102.7,174924323.3,540295653.6,734724490.6,312802372.1,261371465.2,-75016289.91,30361016.55,2556100408.0,2777362324.0,1938303942.0,-77501140.96,188022113.1,194142914.0,2022-09-30,0.2645403821644122,False,,
1312,12/31/2022,Newell Brands,NWL,,177790629.5,146947231.0,608338702.8,1253827105.0,211907479.2,233170981.9,-77824747.75,2694203.024,2300092546.0,2580500813.0,1403596019.0,-85742070.33,141741564.7,202666669.5,2022-12-31,0.4858851811568873,False,,
1312,3/31/2023,Newell Brands,NWL,,182631863.3,107249673.1,562972509.6,762029504.5,229915064.5,326566983.4,-72397534.95,16021703.08,2501534057.0,2450900173.0,2169212296.0,-76027498.14,147255232.9,108117001.7,2023-03-31,0.3109182140075682,False,,
1312,6/30/2023,Newell Brands,NWL,,218561682.5,181664583.6,565251290.9,874370866.2,327187622.4,261599882.8,-62380271.87,37715175.0,2726525670.0,2243984705.0,1643690200.0,-87960832.33,163497495.8,229653150.8,2023-06-30,0.3896509919393591,False,,
1312,9/30/2023,Newell Brands,NWL,,201074335.0,170350649.8,550742478.0,679126152.6,275931107.1,241090627.3,-52647591.84,-6263290.027,2154577064.0,1752951100.0,1584736269.0,-124814645.1,169625809.3,171606916.7,2023-09-30,0.3874187663306752,False,,
1312,12/31/2023,Newell Brands,NWL,,142784686.7,197272013.4,525452119.6,864640764.0,316430850.1,327509818.1,-78382793.96,-15523934.62,2540497635.0,2912987433.0,1584908734.0,-63727153.16,122173027.4,155716506.4,2023-12-31,0.2968226893823334,False,,
1312,3/31/2024,Newell Brands,NWL,,162488593.7,178844082.9,550972283.1,766239912.8,259710230.6,235212341.9,-65655270.8,-8633088.335,2732570471.0,2504326048.0,1970416333.0,-68380543.14,175736717.7,117765566.4,2024-03-31,0.3059665147882533,False,,
1312,6/30/2024,Newell Brands,NWL,,151292585.0,126358050.6,533737250.7,1029815317.0,250709461.2,267023113.4,-55755559.94,-14407743.6,3308632070.0,2584049875.0,1604625608.0,-84380076.35,231411662.8,141545816.3,2024-06-30,0.3985276472266232,False,,
1312,9/30/2024,Newell Brands,NWL,,211942702.6,245407534.3,535607096.1,883738945.9,372824126.2,234280270.9,-68189905.98,14966747.55,2070488199.0,1951550372.0,1639420401.0,-72561605.0,142182985.7,158436964.2,2024-09-30,0.452839423762514,False,,
1312,12/31/2024,Newell Brands,NWL,,214429800.9,186592189.2,373269560.0,909186888.7,303035906.6,276571545.7,-62640184.7,20582640.43,2825149188.0,2329415265.0,1860672819.0,-115706947.9,219695209.5,216102891.2,2024-12-31,0.3903069162294684,False,,
1312,3/31/2025,Newell Brands,NWL,,232447909.7,167240906.2,585209912.8,903603872.0,293549483.1,337454817.2,-86057098.82,15182312.82,2357149027.0,1955069911.0,1758860643.0,-98760780.72,110695286.9,94060304.61,2025-03-31,0.4621849412729262,False,,
1312,6/30/2025,Newell Brands,NWL,,166041011.0,183744134.4,605732705.3,1147572033.0,262997034.2,313504212.0,-66162890.89,10467379.71,2845036590.0,2647542906.0,1921588139.0,-85244236.73,185904426.2,136274759.8,2025-06-30,0.4334479454135804,False,,
1312,9/30/2025,Newell Brands,NWL,,206987312.4,166755020.9,387922268.2,866626811.8,319134444.5,274687880.1,-65664457.01,172360.1036,2583273539.0,2699787688.0,1677103738.0,-97154136.2,72849507.88,130858458.3,2025-09-30,0.320998134650357,False,,
1312,12/31/2025,Newell Brands,NWL,,142425125.5,101228675.7,452210667.7,753515020.5,235569004.1,338093991.8,-84831048.43,17446435.72,2910321784.0,2581494510.0,1780160317.0,-59038537.72,162024839.6,153371577.4,2025-12-31,0.2918910025107897,False,,
1327,9/30/2020,News Corp (Class B),NWS,,72000000.0,34000000.0,683000000.0,953000000.0,106000000.0,106000000.0,-8000000.0,25000000.0,2117000000.0,2011000000.0,1164000000.0,-34000000.0,47000000.0,34000000.0,2020-09-30,0.4738935852809547,False,,
1326,12/31/2020,News Corp (Class B),NWS,,346000000.0,231000000.0,716000000.0,1216000000.0,333000000.0,333000000.0,-12000000.0,85000000.0,2414000000.0,2081000000.0,1198000000.0,13000000.0,261000000.0,231000000.0,2020-12-31,0.5843344545891398,False,,
1325,3/31/2021,News Corp (Class B),NWS,,139000000.0,79000000.0,848000000.0,1149000000.0,128000000.0,128000000.0,-7000000.0,43000000.0,2335000000.0,2207000000.0,1186000000.0,11000000.0,96000000.0,79000000.0,2021-03-31,0.5206162211146352,False,,
1324,6/30/2021,News Corp (Class B),NWS,,-107000000.0,-14000000.0,1046000000.0,1261000000.0,39000000.0,39000000.0,-28000000.0,-92000000.0,2492000000.0,2453000000.0,1231000000.0,-146000000.0,-15000000.0,-14000000.0,2021-06-30,0.5140644109253975,False,,
1324,9/30/2021,News Corp (Class B),NWS,,199989641.6,48523982.77,595396253.2,1271359938.0,176557228.4,133082536.3,-11527457.16,42576979.11,2617727444.0,1811966259.0,827088377.2,-15926376.85,124616216.5,4324640.42,2021-09-30,,True,0.3367318454310034,0.8007838232434952
1324,12/31/2021,News Corp (Class B),NWS,,1752598.056,65795469.13,754754250.8,1059648790.0,180861403.3,80142285.43,-8486452.681,61553205.9,2300519391.0,2414726636.0,1311463993.0,-5576392.587,52316615.49,122221807.5,2021-12-31,0.4388276396185824,False,,
1324,3/31/2022,News Corp (Class B),NWS,,179013814.8,90414863.43,788758934.0,1086841284.0,10784887.47,145757506.3,-11405614.57,41264233.22,3253244948.0,2546206169.0,1272031691.0,-14755283.45,111474250.5,98067217.51,2022-03-31,0.4268473218045997,False,,
1324,6/30/2022,News Corp (Class B),NWS,,74115133.75,44486591.34,809525207.3,1048290813.0,79308351.93,55103878.72,-2650990.205,-10256764.7,1907198717.0,1409976058.0,1302594438.0,-42076077.06,110281001.6,54256367.93,2022-06-30,0.7434812861198243,False,,
1324,9/30/2022,News Corp (Class B),NWS,,208614689.9,17462772.74,788897721.0,1379613374.0,183697309.7,176636859.9,-7661519.066,33160224.28,2582564670.0,1722828726.0,1124516461.0,34035240.55,118738572.8,494746.9059,2022-09-30,0.8007838232434952,False,,
1324,12/31/2022,News Corp (Class B),NWS,,134023964.3,15094691.78,748606284.9,1445304450.0,17106955.26,46865187.19,-9362245.93,49413364.37,2267246453.0,2516600373.0,1151101298.0,-2737314.962,74460719.47,44784135.04,2022-12-31,,True,0.3367318454310034,0.8007838232434952
1324,3/31/2023,News Corp (Class B),NWS,,166010990.2,19426276.42,933673605.5,1353687751.0,170838079.1,242270200.3,-8221879.386,38074384.35,2541262826.0,2011886321.0,1176705136.0,-38350067.87,141096089.0,10332805.6,2023-03-31,0.6728450493799047,False,,
1324,6/30/2023,News Corp (Class B),NWS,,39254011.68,46754624.61,652660711.9,1067058841.0,97520055.11,160681172.0,-16105072.08,16890454.1,2481378320.0,2304988736.0,1655836059.0,35736898.0,156088109.3,-13988942.63,2023-06-30,0.4629345143142599,False,,
1324,9/30/2023,News Corp (Class B),NWS,,132641638.4,85377604.25,638584134.4,1140652215.0,161559879.2,164716198.3,-4617109.05,38342746.46,2182132280.0,2339383558.0,1228350949.0,3671541.876,-23741913.29,56827595.8,2023-09-30,0.4875866597845004,False,,
1324,12/31/2023,News Corp (Class B),NWS,,140180821.1,56770963.28,766764017.0,1159223363.0,68983897.03,164379201.5,-11237467.44,-48401285.22,2157014174.0,1898289049.0,1133892681.0,-32396977.38,65891881.34,65576289.97,2023-12-31,0.6106674658480843,False,,
1324,3/31/2024,News Corp (Class B),NWS,,41367815.78,58889327.47,859947753.7,1119281950.0,153208603.7,189653228.7,-13976348.59,43699899.63,3099547498.0,2221334968.0,1044255855.0,4277253.255,62898008.77,-1634117.871,2024-03-31,0.5038780580705287,False,,
1324,6/30/2024,News Corp (Class B),NWS,,91757578.3,3895898.936,589295127.4,1336376408.0,153208603.7,193684282.2,-7601232.248,83052086.69,2967686371.0,2505478639.0,1115452078.0,-31517168.14,77315895.43,102137179.1,2024-06-30,0.5333816809283921,False,,
1324,9/30/2024,News Corp (Class B),NWS,,258895026.9,10380486.89,877195461.1,1189599135.0,119322806.8,152702988.6,-20860926.97,34937571.45,1934054098.0,2380327263.0,1247955063.0,43191274.82,148047124.1,28831486.09,2024-09-30,0.4997628492061681,False,,
1324,12/31/2024,News Corp (Class B),NWS,,127889045.0,130553984.4,838328963.5,1311027213.0,207786432.8,199106204.5,-9059887.391,70265088.06,2708818074.0,2700829812.0,1218333692.0,30897809.0,53537052.88,80688566.6,2024-12-31,0.4854164476321324,False,,
1324,3/31/2025,News Corp (Class B),NWS,,183225998.8,91307520.78,826875664.1,1190388245.0,160249306.3,149401328.6,-9230976.615,58550052.75,1866176612.0,2302650381.0,898952249.8,-37923761.14,91654079.82,56954800.41,2025-03-31,0.5169643880036342,False,,
1324,6/30/2025,News Corp (Class B),NWS,,-26764357.69,-27579168.07,747857545.2,868316015.2,43824544.35,86316842.24,-6208620.272,-3739215.962,1611077679.0,2578657252.0,1345480562.0,268557.5038,69787210.84,152586095.6,2025-06-30,0.3367318454310034,False,,
1324,9/30/2025,News Corp (Class B),NWS,,131614248.7,60445889.32,761238688.7,1259863992.0,76902526.27,178177818.6,-4500189.041,75821730.02,2358163674.0,2265216132.0,955112913.1,-51960130.5,110966599.2,98531425.88,2025-09-30,0.5561782711160738,False,,
1324,12/31/2025,News Corp (Class B),NWS,,-35727532.63,-2455444.705,672787961.8,1243921283.0,93365062.44,53114904.45,-11324494.65,23175966.15,2698009388.0,2058446848.0,1453318413.0,-77504710.09,94907069.01,152900051.3,2025-12-31,0.6043009000735685,False,,
1323,9/30/2020,News Corp (Class A),NWSA,,72000000.0,34000000.0,683000000.0,953000000.0,106000000.0,106000000.0,-8000000.0,25000000.0,2117000000.0,2011000000.0,1164000000.0,-34000000.0,47000000.0,34000000.0,2020-09-30,0.4738935852809547,False,,
1322,12/31/2020,News Corp (Class A),NWSA,,346000000.0,231000000.0,716000000.0,1216000000.0,333000000.0,333000000.0,-12000000.0,85000000.0,2414000000.0,2081000000.0,1198000000.0,13000000.0,261000000.0,231000000.0,2020-12-31,0.5843344545891398,False,,
1321,3/31/2021,News Corp (Class A),NWSA,,139000000.0,79000000.0,848000000.0,1149000000.0,128000000.0,128000000.0,-7000000.0,43000000.0,2335000000.0,2207000000.0,1186000000.0,11000000.0,96000000.0,79000000.0,2021-03-31,0.5206162211146352,False,,
1320,6/30/2021,News Corp (Class A),NWSA,,-107000000.0,-14000000.0,1046000000.0,1261000000.0,39000000.0,39000000.0,-28000000.0,-92000000.0,2492000000.0,2453000000.0,1231000000.0,-146000000.0,-15000000.0,-14000000.0,2021-06-30,0.5140644109253975,False,,
1320,9/30/2021,News Corp (Class A),NWSA,,94520418.78,43691681.55,704255023.0,924284455.0,175103841.6,73657259.57,-6176843.554,46851802.69,2608790844.0,1840201579.0,1253266778.0,-11351442.79,81263641.72,-58902443.91,2021-09-30,0.5022734821813779,False,,
1320,12/31/2021,News Corp (Class A),NWSA,,148080956.4,159024612.1,632325402.3,1350357618.0,104066924.5,60076668.03,-12964617.97,81874888.81,2477529472.0,2103557737.0,910682508.0,6261912.099,126778186.9,70359455.97,2021-12-31,0.641939887956591,False,,
1320,3/31/2022,News Corp (Class A),NWSA,,12963131.86,80678392.32,1000185378.0,1154212415.0,173863539.3,104805435.8,-10755036.41,40739124.71,2245993833.0,1997054456.0,1195364910.0,19687195.42,75762461.44,54857178.93,2022-03-31,0.5779574069862019,False,,
1320,6/30/2022,News Corp (Class A),NWSA,,121475474.3,129320774.4,666587197.3,1301623296.0,163233130.9,108003887.3,-4813852.478,64828327.75,2672557054.0,1735146094.0,1096296104.0,-33043444.99,108566152.7,97914919.68,2022-06-30,0.7501519903718263,False,,
1320,9/30/2022,News Corp (Class A),NWSA,,85052545.66,45049330.84,1042577720.0,1218200423.0,142204895.9,104188807.2,-4375786.543,47591640.85,2439701949.0,2216424028.0,1118489238.0,-41927457.21,71940359.59,127911728.8,2022-09-30,0.5496242630518893,False,,
1320,12/31/2022,News Corp (Class A),NWSA,,82270583.58,104996849.1,736244053.1,849971698.9,88360069.5,27937998.88,-6838330.214,-26142887.0,2404255206.0,1902895151.0,1080832995.0,16534155.77,65510406.1,55175259.58,2022-12-31,0.446672901790373,False,,
1320,3/31/2023,News Corp (Class A),NWSA,,98023222.96,38408854.04,688642074.1,886990821.5,138068180.3,133562447.3,-5168664.712,47259138.65,2214707876.0,2092958093.0,1294617697.0,24087914.37,51021555.98,107405394.3,2023-03-31,0.4237976978452573,False,,
1320,6/30/2023,News Corp (Class A),NWSA,,99564134.04,26182432.62,707280540.6,1132204577.0,116423727.2,180203330.2,-2028481.886,27049668.97,1882880594.0,1954347936.0,1138532791.0,-2436056.598,-20331543.07,105103391.0,2023-06-30,0.5793260023684953,False,,
1320,9/30/2023,News Corp (Class A),NWSA,,32807401.89,70679278.51,767837438.3,1064345510.0,190732285.6,92421216.59,-14019944.9,51544473.29,2688604256.0,2081020309.0,1225159075.0,19616651.33,60839683.72,45282085.42,2023-09-30,0.511453687115362,False,,
1320,12/31/2023,News Corp (Class A),NWSA,,169417829.2,49770355.67,691568755.8,1182229533.0,64294238.75,113418289.1,-5908589.793,-5926549.241,2359380956.0,2336387231.0,1181722649.0,33538467.55,74521455.93,74520215.23,2023-12-31,0.506007530478581,False,,
1320,3/31/2024,News Corp (Class A),NWSA,,217889967.5,80328179.2,780331267.6,1106524241.0,108772842.4,135994692.3,-13244761.11,77297571.41,3195446615.0,2148098584.0,886533153.3,13671925.58,77142300.56,87303897.76,2024-03-31,0.5151179974894485,False,,
1320,6/30/2024,News Corp (Class A),NWSA,,103127270.2,100278590.5,698229009.0,1257365443.0,134774469.4,139380876.6,-6672101.87,64382000.7,1972361794.0,2401932994.0,1225775079.0,-17623521.48,86210979.33,67654905.1,2024-06-30,0.5234806491858365,False,,
1320,9/30/2024,News Corp (Class A),NWSA,,113667460.4,-24231561.23,798645955.8,1147543628.0,136071606.9,114150545.6,-1021896.415,27521612.33,1831442412.0,2112761023.0,1112542559.0,-4774343.275,48497317.09,85625203.36,2024-09-30,0.5431488064705745,False,,
1320,12/31/2024,News Corp (Class A),NWSA,,104430682.8,72771578.31,954791696.0,1194494064.0,43806790.57,90662720.58,-15810880.07,14652601.26,1122775038.0,2413776554.0,926582882.3,11787166.98,38660036.06,44071645.06,2024-12-31,0.494865219409203,False,,
1320,3/31/2025,News Corp (Class A),NWSA,,237303148.1,42137712.57,667928885.4,1093665824.0,48696079.51,163650328.3,-7677623.627,24139296.25,2647988964.0,2336296163.0,1142601939.0,-3634023.093,59301269.55,26177435.92,2025-03-31,0.4681195138357978,False,,
1320,6/30/2025,News Corp (Class A),NWSA,,-101457239.9,43246288.66,780102332.9,933445141.0,162564172.6,103933091.3,-8288254.133,42472058.93,2329132841.0,1953193166.0,1060847486.0,-66968658.46,145277824.4,70399118.89,2025-06-30,0.4779072327554928,False,,
1320,9/30/2025,News Corp (Class A),NWSA,,24935545.35,81309237.58,643009244.3,1284800701.0,139315188.5,79940271.89,-16789482.5,16714630.52,2401120950.0,1631280643.0,1062781286.0,29730198.72,66349540.97,176638163.1,2025-09-30,0.7876024928716082,False,,
1320,12/31/2025,News Corp (Class A),NWSA,,138648155.5,46389426.95,673279151.7,974663220.1,123799708.8,89079613.1,-11470019.01,39263197.27,2122288487.0,2412998300.0,1237343667.0,-31302334.24,82275316.38,-49529654.38,2025-12-31,0.4039220500486884,False,,
1383,9/27/2020,NXP,NXPI,431000000.0,-75000000.0,-22000000.0,201000000.0,1102000000.0,53000000.0,53000000.0,-100000000.0,-57000000.0,2267000000.0,2214000000.0,1165000000.0,-128000000.0,-18000000.0,-22000000.0,2020-09-27,0.4977416440831075,False,,
1382,12/31/2020,NXP,NXPI,438000000.0,325000000.0,309000000.0,215000000.0,1288000000.0,527000000.0,527000000.0,-86000000.0,5000000.0,2507000000.0,1980000000.0,1219000000.0,-202000000.0,320000000.0,309000000.0,2020-12-31,0.6505050505050505,False,,
1381,4/4/2021,NXP,NXPI,461000000.0,404000000.0,353000000.0,222000000.0,1355000000.0,492000000.0,492000000.0,-87000000.0,40000000.0,2567000000.0,2075000000.0,1212000000.0,-88000000.0,364000000.0,353000000.0,2021-04-04,0.653012048192771,False,,
1380,7/4/2021,NXP,NXPI,475000000.0,471000000.0,397000000.0,234000000.0,1422000000.0,574000000.0,574000000.0,-90000000.0,65000000.0,2596000000.0,2022000000.0,1174000000.0,-103000000.0,406000000.0,397000000.0,2021-07-04,0.7032640949554896,False,,
1380,9/30/2021,NXP,NXPI,,403693045.8,360171542.1,150588839.3,950608041.3,475479748.1,441823874.2,-89396739.2,23502532.95,3115884840.0,1935319407.0,1300113468.0,-126026880.2,373838074.5,295916167.7,2021-09-30,0.4911892258516477,False,,
